"ID","RVO2021_MindistAnyFarm_INV","RVO2021_MindistAnyFarm_NEG","RVO2021_MindistCattleFarm5plus_INV","RVO2021_MindistCattleFarm5plus_NEG","RVO2021_MindistChickenFarm250plus_INV","RVO2021_MindistChickenFarm250plus_NEG","RVO2021_MindistDucksTurkeyPoultryFarm250plus_INV","RVO2021_MindistDucksTurkeyPoultryFarm250plus_NEG","RVO2021_MindistGoatFarm50plus_INV","RVO2021_MindistGoatFarm50plus_NEG","RVO2021_MindistHorsePonyDonkeyFarm5plus_INV","RVO2021_MindistHorsePonyDonkeyFarm5plus_NEG","RVO2021_MindistPigFarm15plus_INV","RVO2021_MindistPigFarm15plus_NEG","RVO2021_MindistSheepFarm50plus_INV","RVO2021_MindistSheepFarm50plus_NEG","RVO2021_nCattle_1000m","RVO2021_nCattle_2000m","RVO2021_nCattle_250m","RVO2021_nCattle_3000m","RVO2021_nCattle_500m","RVO2021_nCattleFarm_1000m","RVO2021_nCattleFarm_2000m","RVO2021_nCattleFarm_250m","RVO2021_nCattleFarm_3000m","RVO2021_nCattleFarm_500m","RVO2021_nCattleFarmWghtDist_1000m","RVO2021_nCattleFarmWghtDist_2000m","RVO2021_nCattleFarmWghtDist_250m","RVO2021_nCattleFarmWghtDist_3000m","RVO2021_nCattleFarmWghtDist_500m","RVO2021_nCattleWghtDist_1000m","RVO2021_nCattleWghtDist_2000m","RVO2021_nCattleWghtDist_250m","RVO2021_nCattleWghtDist_3000m","RVO2021_nCattleWghtDist_500m","RVO2021_nChickenFarm_1000m","RVO2021_nChickenFarm_2000m","RVO2021_nChickenFarm_250m","RVO2021_nChickenFarm_3000m","RVO2021_nChickenFarm_500m","RVO2021_nChickenFarmWghtDist_1000m","RVO2021_nChickenFarmWghtDist_2000m","RVO2021_nChickenFarmWghtDist_250m","RVO2021_nChickenFarmWghtDist_3000m","RVO2021_nChickenFarmWghtDist_500m","RVO2021_nChickens_1000m","RVO2021_nChickens_2000m","RVO2021_nChickens_250m","RVO2021_nChickens_3000m","RVO2021_nChickens_500m","RVO2021_nChickensWghtDist_1000m","RVO2021_nChickensWghtDist_2000m","RVO2021_nChickensWghtDist_250m","RVO2021_nChickensWghtDist_3000m","RVO2021_nChickensWghtDist_500m","RVO2021_nDucksTurkeysPoultry_1000m","RVO2021_nDucksTurkeysPoultry_2000m","RVO2021_nDucksTurkeysPoultry_250m","RVO2021_nDucksTurkeysPoultry_3000m","RVO2021_nDucksTurkeysPoultry_500m","RVO2021_nDucksTurkeysPoultryFarm_1000m","RVO2021_nDucksTurkeysPoultryFarm_2000m","RVO2021_nDucksTurkeysPoultryFarm_250m","RVO2021_nDucksTurkeysPoultryFarm_3000m","RVO2021_nDucksTurkeysPoultryFarm_500m","RVO2021_nDucksTurkeysPoultryFarmWghtDist_1000m","RVO2021_nDucksTurkeysPoultryFarmWghtDist_2000m","RVO2021_nDucksTurkeysPoultryFarmWghtDist_250m","RVO2021_nDucksTurkeysPoultryFarmWghtDist_3000m","RVO2021_nDucksTurkeysPoultryFarmWghtDist_500m","RVO2021_nDucksTurkeysPoultryWghtDist_1000m","RVO2021_nDucksTurkeysPoultryWghtDist_2000m","RVO2021_nDucksTurkeysPoultryWghtDist_250m","RVO2021_nDucksTurkeysPoultryWghtDist_3000m","RVO2021_nDucksTurkeysPoultryWghtDist_500m","RVO2021_nGoatFarm_1000m","RVO2021_nGoatFarm_2000m","RVO2021_nGoatFarm_250m","RVO2021_nGoatFarm_3000m","RVO2021_nGoatFarm_500m","RVO2021_nGoatFarmWghtDist_1000m","RVO2021_nGoatFarmWghtDist_2000m","RVO2021_nGoatFarmWghtDist_250m","RVO2021_nGoatFarmWghtDist_3000m","RVO2021_nGoatFarmWghtDist_500m","RVO2021_nGoats_1000m","RVO2021_nGoats_2000m","RVO2021_nGoats_250m","RVO2021_nGoats_3000m","RVO2021_nGoats_500m","RVO2021_nGoatsWghtDist_1000m","RVO2021_nGoatsWghtDist_2000m","RVO2021_nGoatsWghtDist_250m","RVO2021_nGoatsWghtDist_3000m","RVO2021_nGoatsWghtDist_500m","RVO2021_nHorsesPoniesDonkeyFarm_1000m","RVO2021_nHorsesPoniesDonkeyFarm_2000m","RVO2021_nHorsesPoniesDonkeyFarm_250m","RVO2021_nHorsesPoniesDonkeyFarm_3000m","RVO2021_nHorsesPoniesDonkeyFarm_500m","RVO2021_nHorsesPoniesDonkeyFarmWghtDist_1000m","RVO2021_nHorsesPoniesDonkeyFarmWghtDist_2000m","RVO2021_nHorsesPoniesDonkeyFarmWghtDist_250m","RVO2021_nHorsesPoniesDonkeyFarmWghtDist_3000m","RVO2021_nHorsesPoniesDonkeyFarmWghtDist_500m","RVO2021_nHorsesPoniesDonkeys_1000m","RVO2021_nHorsesPoniesDonkeys_2000m","RVO2021_nHorsesPoniesDonkeys_250m","RVO2021_nHorsesPoniesDonkeys_3000m","RVO2021_nHorsesPoniesDonkeys_500m","RVO2021_nHorsesPoniesDonkeysWghtDist_1000m","RVO2021_nHorsesPoniesDonkeysWghtDist_2000m","RVO2021_nHorsesPoniesDonkeysWghtDist_250m","RVO2021_nHorsesPoniesDonkeysWghtDist_3000m","RVO2021_nHorsesPoniesDonkeysWghtDist_500m","RVO2021_nPigFarm_1000m","RVO2021_nPigFarm_2000m","RVO2021_nPigFarm_250m","RVO2021_nPigFarm_3000m","RVO2021_nPigFarm_500m","RVO2021_nPigFarmWghtDist_1000m","RVO2021_nPigFarmWghtDist_2000m","RVO2021_nPigFarmWghtDist_250m","RVO2021_nPigFarmWghtDist_3000m","RVO2021_nPigFarmWghtDist_500m","RVO2021_nPigs_1000m","RVO2021_nPigs_2000m","RVO2021_nPigs_250m","RVO2021_nPigs_3000m","RVO2021_nPigs_500m","RVO2021_nPigsWghtDist_1000m","RVO2021_nPigsWghtDist_2000m","RVO2021_nPigsWghtDist_250m","RVO2021_nPigsWghtDist_3000m","RVO2021_nPigsWghtDist_500m","RVO2021_nSheep_1000m","RVO2021_nSheep_2000m","RVO2021_nSheep_250m","RVO2021_nSheep_3000m","RVO2021_nSheep_500m","RVO2021_nSheepFarm_1000m","RVO2021_nSheepFarm_2000m","RVO2021_nSheepFarm_250m","RVO2021_nSheepFarm_3000m","RVO2021_nSheepFarm_500m","RVO2021_nSheepFarmWghtDist_1000m","RVO2021_nSheepFarmWghtDist_2000m","RVO2021_nSheepFarmWghtDist_250m","RVO2021_nSheepFarmWghtDist_3000m","RVO2021_nSheepFarmWghtDist_500m","RVO2021_nSheepWghtDist_1000m","RVO2021_nSheepWghtDist_2000m","RVO2021_nSheepWghtDist_250m","RVO2021_nSheepWghtDist_3000m","RVO2021_nSheepWghtDist_500m"
"38835",0.00184162062615101,-543,0.00144717800289436,-691,0.00184162062615101,-543,0.000129971406290616,-7694,0.000953288846520496,-1049,0.00151975683890578,-658,0.00140646976090014,-711,0.000367107195301028,-2724,988,2391,0,6171,0,4,10,0,26,0,0.00555550952572086,0.00917768202034697,0,0.0153144708991989,0,1.33402600562914,2.15862970972226,0,3.63941216518056,0,4,8,0,11,0,0.00520176186019632,0.00780631723459406,0,0.00905550962730254,0,180168,400475,0,516319,0,229.255847923351,365.866914242684,0,415.646627448322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.000953288846520496,0,0.0013346770997623,0,0,1207,0,1738,0,0,1.14137315635303,0,1.3438572310941,0,2,3,0,8,0,0.00290864572779466,0.00363171152678237,0,0.00560907055600639,0,53,104,0,224,0,0.0796167470898819,0.115983012111692,0,0.164395073732086,0,7,20,0,24,0,0.008288260866383,0.01677648519707,0,0.018268578387427,0,36617,97743,0,107907,0,42.0381234107301,84.9794218007517,0,88.6472126529947,0,0,15,0,364,0,0,0,0,1,0,0,0,0,0.000367107195301028,0,0,0.00836120401337793,0,0.136242369610597,0
"38845",0.00257731958762887,-388,0.00257731958762887,-388,0.00119331742243437,-838,0.000125015626953369,-7999,0.00128700128700129,-777,0.00105820105820106,-945,0.00221238938053097,-452,0.000334560053529609,-2989,447,2096,0,6249,425,3,10,0,25,2,0.0063100015989994,0.0111454384380122,0,0.0168903762853239,0.00462649991549772,0.937698219306467,2.18522063816731,0,3.78845478315346,0.902061855670103,2,7,0,11,0,0.00219331742243437,0.00572613769410547,0,0.00746954828307409,0,54661,305513,0,516319,0,63.0587088305489,248.028601382193,0,343.829436669648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0.00128700128700129,0.00128700128700129,0,0.00164287317312228,0,1184,1207,0,1738,0,1.52380952380952,1.53580118178658,0,1.72474445461751,0,1,3,0,7,0,0.00105820105820106,0.00271684847867687,0,0.00426348246169055,0,48,104,0,203,2,0.0540606880813066,0.0940090133988643,0,0.132722055067171,0.00515463917525773,4,16,0,23,2,0.00673200294806383,0.0148684436589894,0,0.0178831835377098,0.00426156970839983,19267,89254,0,103585,7648,31.460236520223,79.6121926143534,0,85.7973675883161,16.8477259538662,0,0,0,379,0,0,0,0,1,0,0,0,0,0.000334560053529609,0,0,0,0,0.129633174342851,0
"39016",0.00403225806451613,-248,0.00181818181818182,-550,0.000476871721506915,-2097,0.000200080032012805,-4998,0.000274197970935015,-3647,0.00403225806451613,-248,0.00147492625368732,-678,0.00101112234580384,-989,854,2594,0,6222,0,2,10,0,36,0,0.00347107438016529,0.00905753120585822,0,0.0193426725188241,0,1.54247933884298,2.62585808469486,0,4.04007248799336,0,0,0,0,5,0,0,0,0,0.00200925573179276,0,0,0,0,211080,0,0,0,0,83.0831787777701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,20,0,0,0.00593580740517511,0,0.0104792453645949,0,2,7,1,10,1,0.00504338041031997,0.00801328039847484,0.00403225806451613,0.00935563633017264,0.00403225806451613,45.72,162.22,23,232.72,23,0.116386635301013,0.183333500677307,0.092741935483871,0.214387458722719,0.092741935483871,1,8,0,15,0,0.00147492625368732,0.0062936949222352,0,0.00887020271615796,0,6451,27615,0,58734,0,9.51474926253687,24.4454887425629,0,35.7908415113365,0,156,182,0,306,0,1,1,0,1,0,0.00101112234580384,0.00101112234580384,0,0.00101112234580384,0,0.157735085945399,0.175913220900591,0,0.22879343043222,0
"39017",0.00350877192982456,-285,0.00120048019207683,-833,0.00102564102564103,-975,0.000272405339144647,-3671,0.000429000429000429,-2331,0.00350877192982456,-285,0.00116144018583043,-861,0.00043859649122807,-2280,153,2902,0,5624,0,1,13,0,33,0,0.00120048019207683,0.00875550565966114,0,0.0171161974291786,0,0.183673469387755,1.86447191196373,0,3.0331175888214,0,1,3,0,5,0,0.00102564102564103,0.00292514553403846,0,0.00372174389418428,0,10292,129368,0,197538,0,10.5558974358974,119.843293368257,0,148.974420114801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000429000429000429,0,1,6,0,5575,1,0.00366300366300366,0.00706436420722135,0,2.39601286480669,0.00366300366300366,1,4,0,10,1,0.00350877192982456,0.00534673098592286,0,0.00759113775178806,0.00350877192982456,11,75.5,0,208.22,6,0.0284164018293156,0.0694630527902744,0,0.119765655029053,0.0210526315789474,2,9,0,19,0,0.00222640291213501,0.0068500724972716,0,0.0111911743588489,0,8877,45190,0,96664,0,9.79809865191304,33.3592067233216,0,55.9887966251612,0,23,85,0,331,5,0,0,0,1,0,0,0,0,0.00043859649122807,0,0.0448245912163438,0.0879613345963435,0,0.194612053693066,0.0183150183150183
"39021",0.00241545893719807,-414,0.00241545893719807,-414,0.000945179584120983,-1058,0.000143472022955524,-6970,0.000388651379712398,-2573,0.00127877237851662,-782,0.00123762376237624,-808,0.000224315836698071,-4458,435,3676,0,6098,119,6,21,0,35,1,0.00812802489293249,0.0168771594794426,0,0.0223448323273331,0.00241545893719807,0.646591970867616,2.50402498369535,0,3.4456586243688,0.28743961352657,0,3,0,5,0,0,0.00239338228698444,0,0.00325935401624751,0,0,114532,0,225928,0,0,89.74425220427,0,134.946318165395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000773266764327783,0,0,15,0,3844,0,0,0.0105112559037474,0,1.49232230392366,0,1,2,0,9,0,0.00127877237851662,0.00215213482393147,0,0.00498919248570397,0,10.66,29.16,0,215.16,0,0.0130786667536984,0.0283350276113103,0,0.101347898300817,0,2,9,0,13,0,0.00236884548183325,0.00760150186421457,0,0.00912317138352853,0,8816,37869,0,52135,0,10.603814793244,32.1473230150799,0,37.5165562924254,0,0,25,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0.0175525961824772,0,0.0466166019508354,0
"39043",0.0021978021978022,-455,0.0021978021978022,-455,0.000595947556615018,-1678,0.000154273372415921,-6482,0.000216590859865714,-4617,0.00215982721382289,-463,0.00201207243460765,-497,0.000588581518540318,-1699,899,2067,0,5756,443,5,9,0,27,1,0.00735831312357463,0.0101448098440574,0,0.0173845719755453,0.0021978021978022,1.60494930986548,2.38818907843028,0,3.89828876567499,0.973626373626374,0,1,0,2,0,0,0.000595947556615018,0,0.00100427748719893,0,0,45910,0,81712,0,0,27.3599523241955,0,41.9789804989607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,32,0,0,0.00748752079866889,0,0.016093452535923,0,1,5,0,9,1,0.00215982721382289,0.00488888959569475,0,0.00655214746369937,0.00215982721382289,67.5,133.22,0,215.88,51.5,0.132975431151279,0.176963246801856,0,0.211664616129087,0.111250089003869,3,4,0,9,1,0.00432013947783288,0.00515625987917068,0,0.00689533353852565,0.00201207243460765,9483,15936,0,29113,3904,13.9112406450129,19.3067172475538,0,23.8346175280768,7.85513078470825,9,192,0,236,0,0,1,0,1,0,0,0.000588581518540318,0,0.000588581518540318,0,0.0117226230268481,0.123084930429536,0,0.140459079698697,0
"39047",0.00229357798165138,-436,0.00229357798165138,-436,0.0015748031496063,-635,0.0007097232079489,-1409,0.000652315720808871,-1533,0.00060313630880579,-1658,0.00101522842639594,-985,0.00229357798165138,-436,542,1339,0,5740,71,2,9,0,31,1,0.00339611381406593,0.00828755837471203,0,0.0172216122576033,0.00229357798165138,0.682138413764502,1.20308659443201,0,3.02057520796103,0.162844036697248,3,5,0,8,0,0.00412066020210472,0.00565402906905004,0,0.00677867884983142,0,110963,147082,0,316015,0,160.158427960974,182.74351282085,0,247.477566262411,0,0,9242,0,9242,0,0,1,0,1,0,0,0.0007097232079489,0,0.0007097232079489,0,0,6.55926188786373,0,6.55926188786373,0,0,1,0,2,0,0,0.000652315720808871,0,0.00109616836173209,0,5,5593,0,6846,5,0.0106382978723404,3.65815975802272,0,4.21392255566065,0.0106382978723404,0,1,0,3,0,0,0.00060313630880579,0,0.00148601384132903,0,3,16,0,162,3,0.00695857744886422,0.0164348307100082,0,0.0794252639447609,0.00695857744886422,1,8,0,12,0,0.00101522842639594,0.0058675286654647,0,0.00768019167444034,0,1800,45115,0,61872,0,1.82741116751269,29.5790442938848,0,37.2536499394225,0,277,458,0,592,277,2,3,0,4,2,0.00442123755611946,0.00527013399075444,0,0.00566633050422512,0.00442123755611946,0.619227015420652,0.776938406146772,0,0.830653491474613,0.619227015420652
"39049",0.00492610837438424,-203,0.00444444444444444,-225,0.00110497237569061,-905,0.00107066381156317,-934,0.000989119683481701,-1011,0.000935453695042095,-1069,0.00103412616339193,-967,0.00492610837438424,-203,162,1665,71,4583,71,3,9,1,28,1,0.00687717200643778,0.0104576720034753,0.00444444444444444,0.0181787949628034,0.00444444444444444,0.440641431417026,1.32431839167564,0.315555555555556,2.51098273388175,0.315555555555556,2,5,0,7,0,0.00213909853908254,0.00475330139369512,0,0.00558215146828825,0,63984,147082,0,282346,0,70.527191804693,142.91952738912,0,202.68281471208,0,9242,9242,0,9242,0,1,1,0,1,0,0.00107066381156317,0.00107066381156317,0,0.00107066381156317,0,9.89507494646681,9.89507494646681,0,9.89507494646681,0,0,1,0,2,0,0,0.000989119683481701,0,0.00137065344921997,0,15,5586,5,6845,5,0.0349718035058405,5.54320536994931,0.0246305418719212,6.02422515408913,0.0246305418719212,0,2,0,3,0,0,0.00145601590222585,0,0.00184466728193825,0,8,91,1,160,3,0.0175316834292621,0.0640574785283808,0.00492610837438424,0.0907953077943432,0.0123610526123025,1,4,0,14,0,0.00103412616339193,0.00353322226444535,0,0.00763878808510029,0,23,18107,0,74956,0,0.0237849017580145,15.8759349286422,0,39.8761743224014,0,352,455,277,509,277,2,3,2,3,2,0.00937055281882868,0.00992983693515978,0.00937055281882868,0.00992983693515978,0.00937055281882868,1.38230243350773,1.4399181077666,1.27783251231527,1.46450918726238,1.27783251231527
"39061",0.00552486187845304,-181,0.00552486187845304,-181,0.00116144018583043,-861,0.000998003992015968,-1002,0.000856898029134533,-1167,0.000833333333333333,-1200,0.00110864745011086,-902,0.00552486187845304,-181,162,1468,71,4717,71,3,9,1,28,1,0.00790739467888237,0.0115704457442703,0.00552486187845304,0.0192237338745296,0.00552486187845304,0.507197332847901,1.32858824108128,0.392265193370166,2.65015800996902,0.392265193370166,2,5,0,7,0,0.00227008763594129,0.00492010126241852,0,0.00573184950912908,0,63984,147082,0,282346,0,74.1844050258684,147.277818908045,0,204.520407366583,0,0,9242,0,9242,0,0,1,0,1,0,0,0.000998003992015968,0,0.000998003992015968,0,0,9.22355289421158,0,9.22355289421158,0,0,1,0,2,0,0,0.000856898029134533,0,0.00126077525045925,0,15,5586,5,6845,5,0.0381135015281357,4.81084911603631,0.027027027027027,5.31990930094228,0.027027027027027,0,1,0,3,0,0,0.000833333333333333,0,0.00173296096467917,0,8,16,3,164,3,0.0280426597499768,0.0347093264166435,0.0224994224994225,0.100755941630545,0.0224994224994225,2,5,0,14,0,0.00213218890353973,0.00420233949685878,0,0.00792602580001079,0,3789,23079,0,74956,0,3.88015600496565,17.9577768473941,0,39.9287539591886,0,352,460,277,595,277,2,3,2,4,2,0.0109302672838584,0.0115411408330338,0.0109302672838584,0.0118762614764654,0.0109302672838584,1.61861860475124,1.68378459787369,1.51879946244587,1.73377949491402,1.51879946244587
"39064",0.00515463917525773,-194,0.00480769230769231,-208,0.00111234705228031,-899,0.00106044538706257,-943,0.000930232558139535,-1075,0.000901713255184851,-1109,0.00107991360691145,-926,0.00515463917525773,-194,162,1468,71,4472,71,3,9,1,27,1,0.00726691625943134,0.010855564394649,0.00480769230769231,0.0181949145820478,0.00480769230769231,0.465067014797967,1.25850521599751,0.341346153846154,2.50010263158765,0.341346153846154,2,5,0,7,0,0.00219226065919176,0.00480849511559925,0,0.00563080628858916,0,63984,147082,0,282346,0,71.0930491522858,143.532043431026,0,202.194826236456,0,9242,9242,0,9242,0,1,1,0,1,0,0.00106044538706257,0.00106044538706257,0,0.00106044538706257,0,9.80063626723224,9.80063626723224,0,9.80063626723224,0,0,1,0,2,0,0,0.000930232558139535,0,0.0013210102056581,0,15,5586,5,6845,5,0.0365723319454031,5.21731043576668,0.0257731958762887,5.70992861857057,0.0257731958762887,0,2,0,3,0,0,0.00141744301279187,0,0.00180883244527719,0,8,91,3,160,3,0.0202629450738926,0.0661563829358975,0.0148633770393354,0.0929941329768583,0.0148633770393354,1,4,0,14,0,0.00107991360691145,0.00361363629351387,0,0.00775724765662257,0,23,18107,0,74956,0,0.0248380129589633,15.6421378832461,0,39.7521264496425,0,352,460,277,509,277,2,3,2,3,2,0.00996233148295004,0.0105383683493095,0.00996233148295004,0.0105383683493095,0.00996233148295004,1.47047542713496,1.53224605507527,1.36538461538462,1.55390110824655,1.36538461538462
"39068",0.0024330900243309,-411,0.0024330900243309,-411,0.00128040973111396,-781,0.00089126559714795,-1122,0.00067842605156038,-1474,0.000702740688685875,-1423,0.00128040973111396,-781,0.0024330900243309,-411,162,1339,0,5680,71,3,9,0,31,1,0.00479575083769594,0.00863986192632983,0,0.0172498236691315,0.0024330900243309,0.27242319210552,1.11458931875303,0,2.82642362576255,0.172749391727494,3,5,0,7,0,0.00352233716141598,0.00506753783325266,0,0.00585701049262122,0,97048,147082,0,282346,0,107.909336205217,145.356350918961,0,198.278950975819,0,0,9242,0,9242,0,0,1,0,1,0,0,0.00089126559714795,0,0.00089126559714795,0,0,8.23707664884135,0,8.23707664884135,0,0,1,0,2,0,0,0.00067842605156038,0,0.00113693132437102,0,15,5593,0,6848,5,0.0242719872193964,3.80847477533184,0,4.38308669106643,0.0114678899082569,0,1,0,3,0,0,0.000702740688685875,0,0.00158278535779505,0,8,16,2,159,3,0.0187458778935026,0.0243678034029896,0.0100502512562814,0.087077249932043,0.0123438292379328,2,6,0,13,0,0.00248377916553032,0.00528516648442078,0,0.00824611485931588,0,3789,29738,0,62971,0,4.56133871382765,21.4740313137061,0,36.0736914990377,0,352,464,0,592,277,2,3,0,4,2,0.00472666800598228,0.00543790555932509,0,0.00580140973962317,0.00472666800598228,0.755035481606415,0.832150889372785,0,0.87986923932074,0.660433268599746
"39071",0.00826446280991736,-121,0.00180505415162455,-554,0.000796178343949045,-1256,0.00015271838729383,-6548,0.000206355757325629,-4846,0.00826446280991736,-121,0.00101936799184506,-981,0.000328623069339468,-3043,897,4308,3,6566,3,9,20,0,34,0,0.0123849676145281,0.0199901070218605,0,0.0255038107167391,0,1.24417951958565,3.40960870070445,0.0247933884297521,4.31320112073006,0.0247933884297521,0,4,0,6,0,0,0.00281314900273614,0,0.00367424367925667,0,0,196280,0,236959,0,0,141.033894020096,0,159.165191869959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,1,15,1,0.0179496928341304,0.0214437529319641,0.00826446280991736,0.0218234036533005,0.00826446280991736,2,7,2,11,2,0.0126312750369916,0.0165315098742454,0.0126312750369916,0.0182360428063616,0.0126312750369916,34,144.16,32,258.66,32,0.169442852852331,0.247262815760058,0.167021545346277,0.297516453051202,0.167021545346277,1,7,0,13,0,0.00101936799184506,0.00462711122256903,0,0.0072933736965882,0,3018,34169,0,56297,0,3.07645259938838,22.2889238475729,0,32.1369692455788,0,59,81,32,133,32,0,0,0,0,0,0,0,0,0,0,0.296157798199878,0.311439603588658,0.264462809917355,0.331548717561327,0.264462809917355
"39076",0.00174216027874564,-574,0.00160513643659711,-623,0.000735294117647059,-1360,0.000147383935151069,-6785,0.00043956043956044,-2275,0.00160513643659711,-623,0.00174216027874564,-574,0.000213492741246798,-4684,416,3159,0,6161,0,5,17,0,32,0,0.00636850078842731,0.0145263744788801,0,0.0206774652476067,0,0.533509038207882,2.25335199660403,0,3.41797738886769,0,0,4,0,5,0,0,0.00252438563512544,0,0.00286302430766185,0,0,144180,0,225928,0,0,90.5340837849725,0,118.217117987478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.00123574528894998,0,0,15,0,6901,0,0,0.0102756454665505,0,2.79004801927913,0,1,2,0,9,0,0.00160513643659711,0.00230639870868687,0,0.00493219236196444,0,6,29.16,0,183.16,0,0.00963081861958266,0.0262708338391624,0,0.0836088876445138,0,3,8,0,14,0,0.0040394781896723,0.00804618856739794,0,0.0103680448491348,0,10638,34851,0,58466,0,14.2050823303676,32.9241193864832,0,41.7914713992571,0,0,25,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0.0155884629691066,0,0.0411490823666638,0
"39082",0.00115740740740741,-864,0.00115740740740741,-864,0.000267594327000268,-3737,0.000170299727520436,-5872,0.000239406272444338,-4177,0.000369549150036955,-2706,0.000786163522012579,-1272,0.000368052999631947,-2717,48,146,0,1278,0,2,5,0,15,0,0.00220233948682225,0.00451109605902763,0,0.00850548680420227,0,0.0508315917798676,0.131083064645107,0,0.589014710377114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,36,0,0,0.00106326422115896,0,0.0128469294170432,0,0,0,0,2,0,0,0,0,0.000714257871167599,0,2,21,0,71.22,0,0.00231481481481481,0.0159114600658281,0,0.0342399845832357,0,0,4,0,5,0,0,0.00239294673568787,0,0.00276195042572477,0,0,21410,0,27438,0,0,13.9327730502128,0,16.1571272937553,0,0,42,0,187,0,0,0,0,1,0,0,0,0,0.000368052999631947,0,0,0.036745406824147,0,0.0908178411385765,0
"39083",0.00160513643659711,-623,0.00160513643659711,-623,0.000828500414250207,-1207,0.000224265530387979,-4459,0.00116959064327485,-855,0.00062266500622665,-1606,0.00151515151515152,-660,0.000459770114942529,-2175,497,3827,0,5108,0,3,18,0,26,0,0.00416631305635114,0.0140955681778829,0,0.0172861979648678,0,0.708400794040867,2.85568658277159,0,3.36295604338919,0,0,1,0,2,0,0,0.000828500414250207,0,0.00122142772269814,0,0,35932,0,59151,0,0,29.7696768848384,0,38.8930560596911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0.00116959064327485,0.00116959064327485,0,0.00157314189428373,0,854,866,0,2145,0,0.998830409356725,1.00630238943144,0,1.5224444394718,0,0,1,0,1,0,0,0.00062266500622665,0,0.00062266500622665,0,2,9,0,19,0,0.00303030303030303,0.00738395829311074,0,0.0109850396403958,0,4,10,0,19,0,0.00501362384307344,0.00880392194332797,0,0.0122893411593501,0,18185,61732,0,124821,0,22.7404484840472,54.6372051831833,0,80.6227968568083,0,33,33,0,127,0,0,0,0,1,0,0,0,0,0.000459770114942529,0,0.0346274921301154,0.0346274921301154,0,0.0772558801860754,0
"39084",0.00306748466257669,-326,0.00306748466257669,-326,0.000861326442721792,-1161,0.000321130378933847,-3114,0.000542299349240781,-1844,0.000854700854700855,-1170,0.00142247510668563,-703,0.000494315373208107,-2023,1314,2855,0,6009,181,9,15,0,32,2,0.0146910010364881,0.018812065044898,0,0.0253510771242133,0.00519514423704477,2.13890740982411,3.2025709142091,0,4.42863340356999,0.491306617934995,0,3,0,9,0,0,0.00200072014677067,0,0.00435937281476926,0,0,182405,0,404083,0,0,132.996519457007,0,218.825591686021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.000542299349240781,0,0.000542299349240781,0,3,5569,0,5579,0,0.00432276657060519,3.02346728433856,0,3.02757373370303,0,0,2,0,6,0,0,0.00139233526330301,0,0.00300833359053559,0,8,45,0,156.72,0,0.0102354224182564,0.0337288358398774,0,0.0809150668206585,0,2,6,0,21,0,0.0025311225567965,0.00510606675010893,0,0.0109651719691821,0,8795,41095,0,97233,0,10.0226429019754,30.2842242426141,0,52.3553434136005,0,15,47,0,607,15,0,0,0,3,0,0,0,0,0.00137363668947228,0,0.0460122699386503,0.0711149099169037,0,0.316303494933681,0.0460122699386503
